transaction_id,employee_id,employee_name,department,role,category,vendor,amount,payment_method,location,hour,is_weekend,is_night,is_fraud,fraud_type,emp_hist_mean,emp_hist_std,amount_deviation_score
TX-10477,EMP-1045,Employee 1045,Executive,Associate,Consulting,McKinsey & Co,129.77,Invoice/Wire,Domestic,22,0,1,0,None,144.85,35.34,-0.43
TX-10388,EMP-1042,Employee 1042,Finance,Associate,Meals,Catering Co,250.57,Invoice/Wire,International (Low Risk),8,0,0,0,None,145.15,37.23,2.83
TX-11368,EMP-1066,Employee 1066,Finance,Associate,Consulting,McKinsey & Co,61.91,Corporate Credit Card,Domestic,9,0,0,0,None,135.8,40.74,-1.81
TX-11534,EMP-1003,Employee 1003,Engineering,Associate,Office Supplies,Target,230.91,Corporate Credit Card,Domestic,9,0,0,0,None,190.78,10.03,4.0
TX-10090,EMP-1087,Employee 1087,HR,Associate,Equipment,Dell Technologies,50.24,Corporate Credit Card,International (Low Risk),23,1,1,0,None,87.63,17.37,-2.15
TX-11377,EMP-1015,Employee 1015,HR,Associate,Travel,Airbnb,218.72,Corporate Credit Card,Domestic,8,1,0,0,None,188.28,13.54,2.25
TX-10987,EMP-1000,Employee 1000,Operations,Associate,Equipment,Dell Technologies,76.16,Reimbursement Request,Domestic,22,0,1,0,None,77.52,41.19,-0.03
TX-11060,EMP-1065,Employee 1065,Sales,Associate,Software Licenses,AWS,124.75,Invoice/Wire,International (High Risk),12,0,0,0,None,123.88,17.81,0.05
TX-11524,EMP-1017,Employee 1017,Finance,Associate,Travel,Delta Airlines,105.68,Invoice/Wire,International (High Risk),12,0,0,0,None,174.31,24.27,-2.83
TX-11184,EMP-1004,Employee 1004,HR,Manager,Consulting,Apex Legal,292.94,Reimbursement Request,Domestic,16,0,0,0,None,452.12,102.48,-1.55
TX-10223,EMP-1013,Employee 1013,Executive,Associate,Entertainment,Vegas VIP Clubs,108.51,Corporate Credit Card,International (Low Risk),11,0,0,0,None,132.01,17.39,-1.35
TX-11216,EMP-1087,Employee 1087,HR,Associate,Equipment,CDW Corporation,103.94,Corporate Credit Card,Domestic,12,1,0,0,None,87.63,17.37,0.94
TX-11057,EMP-1048,Employee 1048,Marketing,Manager,Consulting,McKinsey & Co,695.79,Reimbursement Request,Domestic,15,0,0,0,None,655.57,130.95,0.31
TX-3254,EMP-1024,Employee 1024,Finance,Associate,Meals,Local Diner,269.23,Reimbursement Request,Domestic,19,0,0,0,None,145.63,45.49,2.72
TX-11268,EMP-1057,Employee 1057,HR,Contractor,Entertainment,Private Dining Services,304.19,Reimbursement Request,Domestic,10,0,0,0,None,301.61,30.46,0.08
TX-11081,EMP-1071,Employee 1071,Marketing,Manager,Equipment,Best Buy,568.04,Invoice/Wire,Domestic,23,1,1,0,None,578.4,143.62,-0.07
TX-10191,EMP-1097,Employee 1097,Finance,Contractor,Software Licenses,Slack,335.83,Corporate Credit Card,Domestic,15,0,0,0,None,215.22,30.77,3.92
TX-10430,EMP-1077,Employee 1077,Operations,Associate,Software Licenses,AWS,109.15,Corporate Credit Card,Domestic,15,1,0,0,None,169.74,36.0,-1.68
TX-3207,EMP-1073,Employee 1073,Operations,Contractor,Consulting,McKinsey & Co,9869.65,Invoice/Wire,Domestic,14,0,0,1,Invoice Splitting,185.02,55.92,173.19
TX-10285,EMP-1047,Employee 1047,Marketing,Manager,Equipment,CDW Corporation,484.37,Reimbursement Request,International (Low Risk),15,1,0,0,None,320.39,109.09,1.5
TX-10944,EMP-1019,Employee 1019,Finance,Manager,Meals,Steakhouse,1284.51,Reimbursement Request,International (Low Risk),11,0,0,0,None,793.44,127.22,3.86
TX-10273,EMP-1064,Employee 1064,Executive,Contractor,Equipment,Apple Store,372.48,Invoice/Wire,Domestic,11,0,0,0,None,258.6,47.5,2.4
TX-10168,EMP-1053,Employee 1053,HR,Associate,Travel,Hertz,103.85,Invoice/Wire,Domestic,22,0,1,0,None,199.44,48.62,-1.97
TX-3269,EMP-1062,Employee 1062,Sales,Associate,Software Licenses,GitHub,7280.15,Corporate Credit Card,Domestic,23,1,1,1,Unauthorised Spend Limit Exceeded,126.32,35.45,201.8
TX-11267,EMP-1026,Employee 1026,Finance,Associate,Travel,Hertz,156.42,Invoice/Wire,Domestic,14,0,0,0,None,165.65,29.75,-0.31
TX-10537,EMP-1046,Employee 1046,Marketing,Associate,Consulting,McKinsey & Co,181.48,Reimbursement Request,Domestic,17,1,0,0,None,169.75,16.03,0.73
TX-10956,EMP-1040,Employee 1040,Engineering,Associate,Travel,Uber,40.42,Corporate Credit Card,International (Low Risk),15,0,0,0,None,72.21,49.91,-0.64
TX-11572,EMP-1012,Employee 1012,Executive,Associate,Office Supplies,Target,52.03,Invoice/Wire,Domestic,10,0,0,0,None,77.34,40.21,-0.63
TX-11051,EMP-1046,Employee 1046,Marketing,Associate,Equipment,Dell Technologies,145.83,Corporate Credit Card,International (Low Risk),17,0,0,0,None,169.75,16.03,-1.49
TX-10715,EMP-1090,Employee 1090,Executive,Associate,Office Supplies,OfficeMax,90.88,Invoice/Wire,International (Low Risk),17,0,0,0,None,149.03,21.2,-2.74
TX-11181,EMP-1019,Employee 1019,Finance,Manager,Software Licenses,Salesforce,602.52,Corporate Credit Card,Domestic,17,0,0,0,None,793.44,127.22,-1.5
TX-3317,EMP-1030,Employee 1030,Marketing,Manager,Equipment,Apple Store,2696.3,Corporate Credit Card,Domestic,2,1,1,1,Suspicious Off-hours Purchase,771.43,109.89,17.52
TX-10792,EMP-1083,Employee 1083,Finance,Associate,Travel,Hertz,270.39,Reimbursement Request,Domestic,23,0,1,0,None,194.79,28.29,2.67
TX-11469,EMP-1050,Employee 1050,Operations,Contractor,Meals,Catering Co,89.49,Reimbursement Request,Domestic,12,0,0,0,None,184.38,47.05,-2.02
TX-3303,EMP-1044,Employee 1044,HR,Manager,Consulting,Shadow Advisory Group,31470.77,Invoice/Wire,International (High Risk),3,1,1,1,High-Risk Tax Haven Offshore Wire,484.83,74.22,417.49
TX-10860,EMP-1010,Employee 1010,Sales,Executive,Office Supplies,Target,2147.17,Corporate Credit Card,Domestic,14,1,0,0,None,1461.79,272.31,2.52
TX-10952,EMP-1046,Employee 1046,Marketing,Associate,Travel,Delta Airlines,233.87,Reimbursement Request,Domestic,9,0,0,0,None,169.75,16.03,4.0
TX-10689,EMP-1048,Employee 1048,Marketing,Manager,Travel,Airbnb,800.32,Reimbursement Request,International (Low Risk),23,0,1,0,None,655.57,130.95,1.11
TX-10333,EMP-1069,Employee 1069,Sales,Associate,Office Supplies,Target,194.92,Reimbursement Request,International (Low Risk),12,0,0,0,None,135.84,49.21,1.2
TX-11370,EMP-1003,Employee 1003,Engineering,Associate,Software Licenses,Zoom,124.7,Invoice/Wire,Domestic,10,0,0,0,None,190.78,10.03,-6.59
TX-3270,EMP-1003,Employee 1003,Engineering,Associate,Software Licenses,Salesforce,5042.57,Corporate Credit Card,Domestic,23,1,1,1,Unauthorised Spend Limit Exceeded,190.78,10.03,483.73
TX-10014,EMP-1064,Employee 1064,Executive,Contractor,Office Supplies,Amazon Business,182.55,Invoice/Wire,Domestic,12,1,0,0,None,258.6,47.5,-1.6
TX-3291,EMP-1028,Employee 1028,Marketing,Executive,Consulting,Shadow Advisory Group,35008.86,Invoice/Wire,International (High Risk),3,1,1,1,High-Risk Tax Haven Offshore Wire,2272.82,294.31,111.23
TX-11548,EMP-1023,Employee 1023,Engineering,Manager,Entertainment,City Arena,709.45,Reimbursement Request,Domestic,16,0,0,0,None,485.41,116.88,1.92
TX-11568,EMP-1000,Employee 1000,Operations,Associate,Consulting,Apex Legal,77.9,Corporate Credit Card,International (Low Risk),23,0,1,0,None,77.52,41.19,0.01
TX-10615,EMP-1065,Employee 1065,Sales,Associate,Meals,UberEats,195.12,Invoice/Wire,International (Low Risk),22,0,1,0,None,123.88,17.81,4.0
TX-10603,EMP-1072,Employee 1072,Engineering,Contractor,Travel,Airbnb,215.89,Reimbursement Request,Domestic,15,0,0,0,None,167.6,40.45,1.19
TX-10619,EMP-1077,Employee 1077,Operations,Associate,Meals,Local Diner,154.08,Invoice/Wire,Domestic,11,1,0,0,None,169.74,36.0,-0.43
TX-10695,EMP-1071,Employee 1071,Marketing,Manager,Travel,Delta Airlines,625.42,Corporate Credit Card,International (Low Risk),23,0,1,0,None,578.4,143.62,0.33
TX-11562,EMP-1035,Employee 1035,Marketing,Associate,Software Licenses,GitHub,117.38,Reimbursement Request,Domestic,10,0,0,0,None,172.7,44.43,-1.25
TX-11337,EMP-1022,Employee 1022,Engineering,Manager,Consulting,Shadow Advisory Group,786.22,Reimbursement Request,Domestic,14,0,0,0,None,731.55,112.33,0.49
TX-11088,EMP-1023,Employee 1023,Engineering,Manager,Software Licenses,Adobe,480.72,Invoice/Wire,International (Low Risk),13,0,0,0,None,485.41,116.88,-0.04
TX-11537,EMP-1066,Employee 1066,Finance,Associate,Equipment,Apple Store,81.21,Corporate Credit Card,Domestic,15,0,0,0,None,135.8,40.74,-1.34
TX-11159,EMP-1047,Employee 1047,Marketing,Manager,Office Supplies,Target,151.58,Reimbursement Request,International (High Risk),8,0,0,0,None,320.39,109.09,-1.55
TX-10322,EMP-1087,Employee 1087,HR,Associate,Equipment,Dell Technologies,53.63,Invoice/Wire,Domestic,16,0,0,0,None,87.63,17.37,-1.96
TX-10553,EMP-1043,Employee 1043,Finance,Associate,Entertainment,TopGolf,259.51,Invoice/Wire,Domestic,11,0,0,0,None,197.85,19.68,3.13
TX-10419,EMP-1052,Employee 1052,Operations,Associate,Office Supplies,OfficeMax,160.67,Corporate Credit Card,Domestic,12,0,0,0,None,172.58,32.21,-0.37
TX-3201,EMP-1037,Employee 1037,Sales,Manager,Consulting,Apex Legal,9666.32,Invoice/Wire,Domestic,14,0,0,1,Invoice Splitting,468.81,144.29,63.74
TX-10657,EMP-1017,Employee 1017,Finance,Associate,Meals,Catering Co,111.82,Reimbursement Request,International (Low Risk),16,0,0,0,None,174.31,24.27,-2.57
TX-11167,EMP-1068,Employee 1068,Executive,Associate,Meals,Starbucks,101.55,Reimbursement Request,Domestic,17,0,0,0,None,52.32,47.13,1.04
TX-11324,EMP-1030,Employee 1030,Marketing,Manager,Equipment,Apple Store,1210.97,Reimbursement Request,Domestic,9,0,0,0,None,771.43,109.89,4.0
TX-10743,EMP-1092,Employee 1092,Operations,Executive,Meals,UberEats,3122.45,Reimbursement Request,Domestic,15,0,0,0,None,2132.07,247.59,4.0
TX-10651,EMP-1038,Employee 1038,Executive,Manager,Consulting,Shadow Advisory Group,587.62,Invoice/Wire,Domestic,9,0,0,0,None,579.05,90.38,0.09
TX-11307,EMP-1064,Employee 1064,Executive,Contractor,Consulting,Delta Consulting,217.95,Reimbursement Request,Domestic,14,1,0,0,None,258.6,47.5,-0.86
TX-3213,EMP-1083,Employee 1083,Finance,Associate,Consulting,Shadow Advisory Group,9636.76,Invoice/Wire,Domestic,14,0,0,1,Invoice Splitting,194.79,28.29,333.76
TX-3239,EMP-1045,Employee 1045,Executive,Associate,Meals,Steakhouse,321.28,Reimbursement Request,Domestic,21,0,0,1,Duplicate Claim,144.85,35.34,4.99
TX-10782,EMP-1041,Employee 1041,Marketing,Associate,Meals,Local Diner,173.64,Invoice/Wire,Domestic,9,0,0,0,None,125.4,12.06,4.0
TX-10884,EMP-1073,Employee 1073,Operations,Contractor,Software Licenses,Zoom,100.91,Corporate Credit Card,International (Low Risk),13,0,0,0,None,185.02,55.92,-1.5
TX-3268,EMP-1002,Employee 1002,Finance,Associate,Software Licenses,Salesforce,4951.13,Corporate Credit Card,Domestic,23,1,1,1,Unauthorised Spend Limit Exceeded,156.21,10.82,443.15
TX-11042,EMP-1071,Employee 1071,Marketing,Manager,Consulting,Delta Consulting,424.09,Corporate Credit Card,Domestic,17,1,0,0,None,578.4,143.62,-1.07
TX-11038,EMP-1064,Employee 1064,Executive,Contractor,Entertainment,TopGolf,279.21,Reimbursement Request,Domestic,22,0,1,0,None,258.6,47.5,0.43
TX-11078,EMP-1023,Employee 1023,Engineering,Manager,Software Licenses,Slack,421.95,Reimbursement Request,International (Low Risk),11,0,0,0,None,485.41,116.88,-0.54
TX-10161,EMP-1039,Employee 1039,Executive,Contractor,Entertainment,TopGolf,547.32,Reimbursement Request,International (Low Risk),15,1,0,0,None,390.61,42.59,3.68
TX-10650,EMP-1033,Employee 1033,HR,Contractor,Equipment,CDW Corporation,167.25,Reimbursement Request,International (Low Risk),11,0,0,0,None,284.84,70.37,-1.67
TX-10096,EMP-1009,Employee 1009,Engineering,Contractor,Entertainment,Private Dining Services,326.28,Invoice/Wire,Domestic,13,0,0,0,None,391.41,70.42,-0.92
TX-11523,EMP-1005,Employee 1005,HR,Executive,Equipment,Apple Store,1680.22,Corporate Credit Card,International (Low Risk),12,0,0,0,None,2049.55,319.96,-1.15
TX-10662,EMP-1049,Employee 1049,HR,Associate,Consulting,Shadow Advisory Group,45.49,Corporate Credit Card,Domestic,15,0,0,0,None,76.15,37.64,-0.81
TX-11511,EMP-1087,Employee 1087,HR,Associate,Consulting,Shadow Advisory Group,53.79,Invoice/Wire,International (Low Risk),15,0,0,0,None,87.63,17.37,-1.95
TX-3252,EMP-1092,Employee 1092,Operations,Executive,Meals,UberEats,358.18,Reimbursement Request,Domestic,19,0,0,0,None,2132.07,247.59,-7.16
TX-11312,EMP-1096,Employee 1096,Executive,Associate,Consulting,McKinsey & Co,96.67,Invoice/Wire,International (High Risk),15,1,0,0,None,109.78,34.63,-0.38
TX-11280,EMP-1085,Employee 1085,Operations,Manager,Meals,Starbucks,307.59,Invoice/Wire,International (Low Risk),12,0,0,0,None,366.37,146.95,-0.4
TX-10222,EMP-1037,Employee 1037,Sales,Manager,Meals,Catering Co,426.58,Reimbursement Request,Domestic,11,0,0,0,None,468.81,144.29,-0.29
TX-10240,EMP-1067,Employee 1067,Sales,Contractor,Travel,Hertz,431.89,Reimbursement Request,Domestic,9,0,0,0,None,267.49,43.98,3.74
TX-3221,EMP-1000,Employee 1000,Operations,Associate,Consulting,Delta Consulting,9827.49,Invoice/Wire,Domestic,14,0,0,1,Invoice Splitting,77.52,41.19,236.71
TX-10380,EMP-1013,Employee 1013,Executive,Associate,Equipment,Best Buy,93.38,Reimbursement Request,Domestic,11,1,0,0,None,132.01,17.39,-2.22
TX-11162,EMP-1081,Employee 1081,Engineering,Contractor,Office Supplies,Target,172.98,Reimbursement Request,International (High Risk),14,0,0,0,None,212.56,31.94,-1.24
TX-10742,EMP-1017,Employee 1017,Finance,Associate,Meals,Starbucks,184.36,Reimbursement Request,Domestic,10,0,0,0,None,174.31,24.27,0.41
TX-10298,EMP-1019,Employee 1019,Finance,Manager,Office Supplies,OfficeMax,1130.33,Reimbursement Request,International (Low Risk),13,0,0,0,None,793.44,127.22,2.65
TX-10617,EMP-1096,Employee 1096,Executive,Associate,Meals,Steakhouse,143.43,Invoice/Wire,Domestic,11,0,0,0,None,109.78,34.63,0.97
TX-3211,EMP-1035,Employee 1035,Marketing,Associate,Consulting,Apex Legal,9676.45,Invoice/Wire,Domestic,14,0,0,1,Invoice Splitting,172.7,44.43,213.9
TX-10321,EMP-1087,Employee 1087,HR,Associate,Meals,Catering Co,93.18,Invoice/Wire,International (Low Risk),11,0,0,0,None,87.63,17.37,0.32
TX-10504,EMP-1030,Employee 1030,Marketing,Manager,Entertainment,TopGolf,777.77,Reimbursement Request,Domestic,10,0,0,0,None,771.43,109.89,0.06
TX-10975,EMP-1064,Employee 1064,Executive,Contractor,Entertainment,Vegas VIP Clubs,189.77,Invoice/Wire,Domestic,8,0,0,0,None,258.6,47.5,-1.45
TX-10666,EMP-1014,Employee 1014,Operations,Associate,Equipment,Dell Technologies,220.69,Reimbursement Request,Domestic,9,0,0,0,None,117.46,25.81,4.0
TX-10886,EMP-1054,Employee 1054,Finance,Contractor,Software Licenses,Adobe,387.17,Reimbursement Request,Domestic,9,0,0,0,None,308.28,46.95,1.68
TX-3224,EMP-1040,Employee 1040,Engineering,Associate,Consulting,Accenture,9775.16,Invoice/Wire,Domestic,14,0,0,1,Invoice Splitting,72.21,49.91,194.41
TX-10428,EMP-1038,Employee 1038,Executive,Manager,Equipment,Dell Technologies,505.43,Invoice/Wire,Domestic,10,1,0,0,None,579.05,90.38,-0.81
TX-10446,EMP-1032,Employee 1032,Sales,Manager,Equipment,Best Buy,551.02,Reimbursement Request,International (Low Risk),22,0,1,0,None,528.27,71.84,0.32
TX-10565,EMP-1042,Employee 1042,Finance,Associate,Office Supplies,OfficeMax,219.73,Reimbursement Request,Domestic,14,0,0,0,None,145.15,37.23,2.0
TX-11104,EMP-1013,Employee 1013,Executive,Associate,Equipment,Best Buy,155.49,Invoice/Wire,Domestic,13,0,0,0,None,132.01,17.39,1.35
TX-10656,EMP-1013,Employee 1013,Executive,Associate,Office Supplies,Amazon Business,158.67,Reimbursement Request,Domestic,17,0,0,0,None,132.01,17.39,1.53
TX-11502,EMP-1085,Employee 1085,Operations,Manager,Travel,Delta Airlines,209.71,Corporate Credit Card,Domestic,11,0,0,0,None,366.37,146.95,-1.07
TX-10314,EMP-1030,Employee 1030,Marketing,Manager,Entertainment,City Arena,463.83,Invoice/Wire,Domestic,10,0,0,0,None,771.43,109.89,-2.8
TX-11418,EMP-1015,Employee 1015,HR,Associate,Software Licenses,Salesforce,203.68,Invoice/Wire,Domestic,8,0,0,0,None,188.28,13.54,1.14
TX-10678,EMP-1089,Employee 1089,Engineering,Contractor,Office Supplies,Amazon Business,146.17,Reimbursement Request,International (Low Risk),10,1,0,0,None,260.59,41.99,-2.72
TX-10004,EMP-1052,Employee 1052,Operations,Associate,Travel,Marriott Hotels,190.75,Reimbursement Request,Domestic,11,0,0,0,None,172.58,32.21,0.56
TX-11592,EMP-1028,Employee 1028,Marketing,Executive,Entertainment,TopGolf,3450.05,Reimbursement Request,Domestic,11,1,0,0,None,2272.82,294.31,4.0
TX-10420,EMP-1022,Employee 1022,Engineering,Manager,Office Supplies,Staples,641.0,Reimbursement Request,Domestic,15,0,0,0,None,731.55,112.33,-0.81
TX-11232,EMP-1018,Employee 1018,HR,Associate,Software Licenses,Slack,92.27,Reimbursement Request,Domestic,11,0,0,0,None,91.4,21.85,0.04
TX-10152,EMP-1000,Employee 1000,Operations,Associate,Equipment,CDW Corporation,139.06,Corporate Credit Card,Domestic,8,0,0,0,None,77.52,41.19,1.49
TX-3308,EMP-1030,Employee 1030,Marketing,Manager,Equipment,Apple Store,4455.1,Corporate Credit Card,Domestic,2,1,1,1,Suspicious Off-hours Purchase,771.43,109.89,33.52
TX-10998,EMP-1062,Employee 1062,Sales,Associate,Meals,Catering Co,58.31,Corporate Credit Card,International (Low Risk),12,0,0,0,None,126.32,35.45,-1.92
TX-11477,EMP-1087,Employee 1087,HR,Associate,Entertainment,Vegas VIP Clubs,47.99,Invoice/Wire,Domestic,11,1,0,0,None,87.63,17.37,-2.28
TX-10570,EMP-1069,Employee 1069,Sales,Associate,Travel,Marriott Hotels,188.22,Corporate Credit Card,Domestic,15,1,0,0,None,135.84,49.21,1.06
TX-11452,EMP-1020,Employee 1020,HR,Associate,Office Supplies,OfficeMax,38.68,Reimbursement Request,Domestic,16,0,0,0,None,52.11,17.95,-0.75
TX-11264,EMP-1019,Employee 1019,Finance,Manager,Equipment,Apple Store,663.22,Invoice/Wire,Domestic,8,0,0,0,None,793.44,127.22,-1.02
TX-11030,EMP-1000,Employee 1000,Operations,Associate,Software Licenses,GitHub,77.67,Invoice/Wire,International (Low Risk),17,1,0,0,None,77.52,41.19,0.0
TX-11156,EMP-1044,Employee 1044,HR,Manager,Travel,Hertz,243.64,Reimbursement Request,Domestic,13,0,0,0,None,484.83,74.22,-3.25
TX-11096,EMP-1080,Employee 1080,Marketing,Associate,Consulting,Accenture,103.15,Invoice/Wire,Domestic,14,1,0,0,None,131.4,21.46,-1.32
TX-10485,EMP-1048,Employee 1048,Marketing,Manager,Travel,Delta Airlines,505.07,Corporate Credit Card,Domestic,12,0,0,0,None,655.57,130.95,-1.15
TX-11154,EMP-1044,Employee 1044,HR,Manager,Software Licenses,Zoom,472.75,Invoice/Wire,Domestic,17,0,0,0,None,484.83,74.22,-0.16
TX-10243,EMP-1059,Employee 1059,Executive,Associate,Software Licenses,Adobe,298.1,Reimbursement Request,Domestic,10,0,0,0,None,153.78,36.08,4.0
TX-3203,EMP-1094,Employee 1094,Sales,Associate,Consulting,Apex Legal,9904.01,Invoice/Wire,Domestic,14,0,0,1,Invoice Splitting,196.93,17.01,570.67
TX-10160,EMP-1056,Employee 1056,Executive,Associate,Entertainment,TopGolf,199.77,Corporate Credit Card,Domestic,10,0,0,0,None,146.3,13.37,4.0
TX-3222,EMP-1000,Employee 1000,Operations,Associate,Consulting,Delta Consulting,9829.61,Invoice/Wire,Domestic,14,0,0,1,Invoice Splitting,77.52,41.19,236.76
TX-10433,EMP-1036,Employee 1036,Operations,Manager,Software Licenses,Zoom,702.98,Invoice/Wire,Domestic,14,1,0,0,None,567.04,98.48,1.38
TX-11023,EMP-1034,Employee 1034,HR,Associate,Entertainment,Private Dining Services,155.54,Corporate Credit Card,International (Low Risk),14,1,0,0,None,186.02,20.89,-1.46
TX-10904,EMP-1094,Employee 1094,Sales,Associate,Equipment,CDW Corporation,235.17,Corporate Credit Card,Domestic,17,0,0,0,None,196.93,17.01,2.25
TX-10798,EMP-1069,Employee 1069,Sales,Associate,Travel,Delta Airlines,118.07,Corporate Credit Card,International (High Risk),10,0,0,0,None,135.84,49.21,-0.36
TX-10848,EMP-1013,Employee 1013,Executive,Associate,Equipment,Apple Store,107.94,Invoice/Wire,Domestic,15,0,0,0,None,132.01,17.39,-1.38
TX-10718,EMP-1027,Employee 1027,Sales,Associate,Consulting,McKinsey & Co,81.33,Corporate Credit Card,Domestic,16,1,0,0,None,66.63,27.57,0.53
TX-10633,EMP-1065,Employee 1065,Sales,Associate,Entertainment,City Arena,195.12,Corporate Credit Card,Domestic,10,1,0,0,None,123.88,17.81,4.0
TX-11239,EMP-1087,Employee 1087,HR,Associate,Software Licenses,GitHub,96.0,Invoice/Wire,Domestic,8,0,0,0,None,87.63,17.37,0.48
TX-10486,EMP-1021,Employee 1021,Marketing,Associate,Office Supplies,Target,197.62,Corporate Credit Card,Domestic,22,0,1,0,None,140.89,47.05,1.21
TX-10390,EMP-1094,Employee 1094,Sales,Associate,Equipment,CDW Corporation,264.98,Reimbursement Request,Domestic,22,0,1,0,None,196.93,17.01,4.0
TX-11388,EMP-1000,Employee 1000,Operations,Associate,Equipment,Best Buy,63.59,Corporate Credit Card,Domestic,8,1,0,0,None,77.52,41.19,-0.34
TX-10963,EMP-1057,Employee 1057,HR,Contractor,Consulting,Accenture,199.74,Reimbursement Request,International (Low Risk),11,0,0,0,None,301.61,30.46,-3.34
TX-10670,EMP-1098,Employee 1098,Marketing,Associate,Equipment,CDW Corporation,219.44,Reimbursement Request,Domestic,16,0,0,0,None,178.47,36.35,1.13
TX-10574,EMP-1072,Employee 1072,Engineering,Contractor,Software Licenses,AWS,177.87,Invoice/Wire,International (Low Risk),8,0,0,0,None,167.6,40.45,0.25
TX-10148,EMP-1081,Employee 1081,Engineering,Contractor,Entertainment,TopGolf,206.79,Invoice/Wire,Domestic,13,0,0,0,None,212.56,31.94,-0.18
TX-10435,EMP-1057,Employee 1057,HR,Contractor,Meals,Starbucks,310.77,Corporate Credit Card,Domestic,9,0,0,0,None,301.61,30.46,0.3
TX-11420,EMP-1006,Employee 1006,HR,Contractor,Software Licenses,Adobe,176.45,Invoice/Wire,Domestic,12,0,0,0,None,208.19,34.53,-0.92
TX-3220,EMP-1025,Employee 1025,Sales,Associate,Consulting,Accenture,9748.46,Invoice/Wire,Domestic,14,0,0,1,Invoice Splitting,195.76,43.96,217.3
TX-10141,EMP-1035,Employee 1035,Marketing,Associate,Consulting,Accenture,191.62,Corporate Credit Card,Domestic,17,0,0,0,None,172.7,44.43,0.43
TX-10057,EMP-1023,Employee 1023,Engineering,Manager,Equipment,CDW Corporation,426.13,Reimbursement Request,Domestic,16,0,0,0,None,485.41,116.88,-0.51
TX-11364,EMP-1021,Employee 1021,Marketing,Associate,Travel,Airbnb,212.98,Corporate Credit Card,International (Low Risk),8,0,0,0,None,140.89,47.05,1.53
TX-10911,EMP-1064,Employee 1064,Executive,Contractor,Meals,Local Diner,448.61,Corporate Credit Card,International (Low Risk),8,0,0,0,None,258.6,47.5,4.0
TX-3265,EMP-1094,Employee 1094,Sales,Associate,Meals,Catering Co,173.63,Reimbursement Request,Domestic,21,0,0,1,Duplicate Claim,196.93,17.01,-1.37
TX-10250,EMP-1047,Employee 1047,Marketing,Manager,Consulting,Delta Consulting,555.44,Invoice/Wire,Domestic,13,0,0,0,None,320.39,109.09,2.15
TX-10942,EMP-1002,Employee 1002,Finance,Associate,Meals,Starbucks,199.5,Invoice/Wire,Domestic,23,0,1,0,None,156.21,10.82,4.0
TX-3274,EMP-1083,Employee 1083,Finance,Associate,Entertainment,TopGolf,4319.44,Corporate Credit Card,Domestic,23,1,1,1,Unauthorised Spend Limit Exceeded,194.79,28.29,145.8
TX-10086,EMP-1050,Employee 1050,Operations,Contractor,Equipment,Dell Technologies,280.27,Corporate Credit Card,Domestic,16,0,0,0,None,184.38,47.05,2.04
TX-10267,EMP-1090,Employee 1090,Executive,Associate,Equipment,Best Buy,85.49,Reimbursement Request,Domestic,17,1,0,0,None,149.03,21.2,-3.0
TX-11349,EMP-1097,Employee 1097,Finance,Contractor,Entertainment,Private Dining Services,204.04,Reimbursement Request,Domestic,10,1,0,0,None,215.22,30.77,-0.36
TX-10170,EMP-1011,Employee 1011,HR,Manager,Meals,Steakhouse,761.34,Reimbursement Request,International (High Risk),13,0,0,0,None,547.59,53.44,4.0
TX-10990,EMP-1099,Employee 1099,HR,Associate,Consulting,Apex Legal,182.93,Reimbursement Request,International (Low Risk),13,1,0,0,None,191.58,47.77,-0.18
TX-10413,EMP-1039,Employee 1039,Executive,Contractor,Travel,Marriott Hotels,393.99,Invoice/Wire,Domestic,10,0,0,0,None,390.61,42.59,0.08
TX-10776,EMP-1047,Employee 1047,Marketing,Manager,Office Supplies,Amazon Business,163.97,Invoice/Wire,Domestic,10,0,0,0,None,320.39,109.09,-1.43
TX-11119,EMP-1066,Employee 1066,Finance,Associate,Office Supplies,Target,98.36,Invoice/Wire,International (Low Risk),16,1,0,0,None,135.8,40.74,-0.92
TX-11036,EMP-1002,Employee 1002,Finance,Associate,Meals,Starbucks,153.1,Invoice/Wire,Domestic,13,1,0,0,None,156.21,10.82,-0.29
TX-11410,EMP-1050,Employee 1050,Operations,Contractor,Software Licenses,Adobe,150.15,Corporate Credit Card,International (Low Risk),15,0,0,0,None,184.38,47.05,-0.73
TX-10508,EMP-1004,Employee 1004,HR,Manager,Entertainment,City Arena,422.66,Reimbursement Request,Domestic,14,0,0,0,None,452.12,102.48,-0.29
TX-10319,EMP-1072,Employee 1072,Engineering,Contractor,Meals,UberEats,228.87,Corporate Credit Card,Domestic,22,0,1,0,None,167.6,40.45,1.51
TX-10011,EMP-1027,Employee 1027,Sales,Associate,Software Licenses,AWS,49.56,Invoice/Wire,International (Low Risk),13,0,0,0,None,66.63,27.57,-0.62
TX-10254,EMP-1027,Employee 1027,Sales,Associate,Meals,Local Diner,70.46,Reimbursement Request,Domestic,11,0,0,0,None,66.63,27.57,0.14
TX-11009,EMP-1096,Employee 1096,Executive,Associate,Travel,Marriott Hotels,102.41,Corporate Credit Card,International (Low Risk),13,0,0,0,None,109.78,34.63,-0.21
TX-10753,EMP-1015,Employee 1015,HR,Associate,Office Supplies,Staples,67.63,Corporate Credit Card,Domestic,12,0,0,0,None,188.28,13.54,-8.91
